user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career,row_type
e121a7c8,MCA,3,"firewall, linux, ethical hacking, networking",cloud infrastructure,CISSP,self-taught,5,security,Cybersecurity Analyst,natural
2f2b8a5a,MCA,4,"cryptography, cybersecurity, ethical hacking, linux",backend development,None,university,3,security,Cybersecurity Analyst,natural
1861148a,BTech,2,"linux, docker, terraform, prometheus",cloud infrastructure,None,workplace,2,devops,DevOps Engineer,natural
a42296e1,Diploma,3,"ui/ux, sketch, prototyping, wireframing, adobe xd",product strategy,Meta Front-End Developer,workplace,5,design,UI/UX Designer,natural
68098aa7,Diploma,4,"git, kubernetes, linux, ci/cd, docker, bash, python",backend development,Kubernetes CKA,self-taught,6,devops,DevOps Engineer,pivot_t1
26cc1d75,MCA,2,"r, data analysis, statistics, machine learning, business analysis",machine learning,Coursera ML,workplace,2,data,Data Scientist,natural
77f29427,BBA,2,"user research, adobe xd, ui/ux, javascript, design systems, css",ux research,Interaction Design Foundation,self-taught,4,design,UI/UX Designer,pivot_t2
d6164926,Diploma,1,"figma, adobe xd, design systems, prototyping, ui/ux",ux research,None,university,0,none,UI/UX Designer,natural
d2f6ec50,Diploma,7,"business analysis, agile, product management, roadmapping, okrs",product strategy,PMP,online-course,8,business,Product Manager,pivot_t1
ddcd79dc,MBA,8,"jira, agile, sql, business analysis",growth marketing,PMP,workplace,8,business,Product Manager,natural
5e696d53,BSc,1,"google analytics, sql, tableau, business analysis, data analysis",data engineering,None,workplace,1,data,Data Analyst,natural
94f5d958,MCA,0,"redis, sql, docker, rest apis",backend development,MongoDB Associate,workplace,3,web,Backend Developer,natural
f8a1469d,BSc,1,"sql, statistics, data analysis, python",business intelligence,None,workplace,2,data,Data Analyst,natural
267e709b,MBA,7,"excel, agile, user research",product strategy,None,university,4,business,Product Manager,natural
26655bc3,BSc,7,"feature engineering, kubernetes, python, tensorflow, machine learning",devops,DeepLearning.AI,online-course,7,ml,ML Engineer,pivot_t3
7c49fdce,BBA,5,"agile, user research, jira",growth marketing,Scrum Master,university,6,business,Product Manager,natural
f4921f0c,BCA,0,"rest apis, nodejs, postgresql, java, mongodb",devops,MongoDB Associate,university,2,web,Backend Developer,natural
a1e8643b,BCA,5,"docker, typescript, nodejs, sql",frontend development,freeCodeCamp,university,6,web,Full Stack Developer,natural
2d824a1c,BBA,4,"excel, sql, power bi, pandas, data analysis",business intelligence,Tableau Desktop,self-taught,5,data,Data Analyst,pivot_t1
19340500,MCA,6,"linux, python, deep learning, docker, mlflow",data engineering,TensorFlow Developer,online-course,7,ml,ML Engineer,natural
12a3f97d,MCA,1,"html, css, typescript, react, javascript",frontend development,Udemy Web Dev,bootcamp,1,web,Web Developer,pivot_t2
5c7c33dd,BBA,4,"agile, excel, requirements gathering, business analysis, power bi",product strategy,CBAP,university,3,business,Business Analyst,natural
b0890c0c,BBA,8,"roadmapping, agile, wireframing",product strategy,Coursera PM,university,8,business,Product Manager,natural
0b70f355,BBA,2,"business analysis, sql, process mapping",product strategy,Scrum Master,university,5,business,Business Analyst,noise
4b7198d7,Diploma,5,"wireframing, ui/ux, sketch, html",frontend development,Meta Front-End Developer,university,7,design,UI/UX Designer,natural
cf7271b7,MCA,4,"html, figma, react, css, typescript, javascript",ux research,Meta Front-End Developer,self-taught,5,web,Web Developer,pivot_t1
1dd2e6fb,MCA,2,"cybersecurity, cloud computing, networking, ethical hacking, python",cybersecurity,CEH Ethical Hacking,university,3,security,Cybersecurity Analyst,natural
e45a981e,BBA,6,"tensorflow, deep learning, docker, pytorch, python, feature engineering",data engineering,AWS ML Specialty,online-course,5,ml,ML Engineer,pivot_t2
af7af15c,BTech,1,"deep learning, mlflow, machine learning, feature engineering",data engineering,None,university,0,none,ML Engineer,natural
05f41898,MBA,4,"tableau, excel, requirements gathering, sql",business intelligence,PMP,university,4,business,Business Analyst,natural
987a1951,MBA,1,"seo, email marketing, content writing, google analytics, copywriting",product strategy,None,workplace,0,none,Digital Marketer,natural
53a18f9b,BBA,3,"email marketing, content writing, seo, excel",business intelligence,Google Analytics,university,4,marketing,Digital Marketer,natural
eea4a1f4,BBA,7,"business analysis, roadmapping, product management, python",product strategy,Scrum Master,online-course,6,business,Product Manager,natural
9762191c,BCA,4,"android, firebase, rest apis, react native",backend development,None,workplace,3,mobile,Mobile Developer,natural
a9d3628e,BBA,10,"product management, roadmapping, excel, business analysis",product strategy,None,workplace,7,business,Product Manager,natural
0c524902,BBA,4,"jira, requirements gathering, tableau, business analysis",business intelligence,Scrum Master,university,5,business,Business Analyst,natural
ac589fa9,BCA,7,"deep learning, python, machine learning, tensorflow, docker",machine learning,AWS ML Specialty,online-course,4,ml,ML Engineer,pivot_t1
63cbf207,MBA,2,"copywriting, excel, content writing, google analytics",product strategy,Meta Marketing,university,2,marketing,Digital Marketer,natural
1d7da075,BBA,1,"sql, data analysis, deep learning, machine learning, python, numpy",machine learning,None,online-course,2,data,Data Scientist,pivot_t2
c1635882,BTech,3,"linux, jenkins, kubernetes, git",devops,Google Cloud Professional,online-course,2,devops,DevOps Engineer,natural
ffbdd883,MCA,3,"javascript, next.js, nodejs, react, css, webpack",mobile development,Meta Front-End Developer,workplace,3,web,Web Developer,pivot_t2
f3ec94ef,BSc,2,"figma, ui/ux, adobe xd, css",ux research,None,self-taught,3,design,UI/UX Designer,pivot_t2
fc7f4a0f,MCA,2,"linux, azure, docker, cloud computing, networking",devops,None,university,3,cloud,Cloud Engineer,natural
485460de,MBA,4,"deep learning, python, mlflow, spark, machine learning",machine learning,DeepLearning.AI,online-course,2,ml,ML Engineer,pivot_t2
6eeb76f3,MCA,5,"python, roadmapping, okrs, agile, excel, product management",business intelligence,Scrum Master,online-course,5,business,Product Manager,pivot_t1
8d938e68,Diploma,2,"adobe xd, ui/ux, html",ux research,Meta Front-End Developer,self-taught,4,design,UI/UX Designer,natural
5acabc13,MCA,4,"sql, roadmapping, agile, business analysis, excel, nodejs",growth marketing,Scrum Master,online-course,4,business,Product Manager,noise
698fa368,MBA,2,"sass, next.js, react, css, html",frontend development,None,self-taught,5,web,Web Developer,pivot_t2
d8bb9037,MCA,3,"postgresql, java, rest apis, python, redis",backend development,Microsoft Power BI,workplace,3,web,Backend Developer,pivot_t3
2b328e87,MCA,5,"process mapping, sql, agile, excel, python, business analysis",product strategy,None,self-taught,3,business,Business Analyst,pivot_t2
1833ee32,BTech,5,"docker, jenkins, linux, ansible",devops,Azure DevOps,workplace,3,devops,DevOps Engineer,natural
fa1615b2,BSc,6,"python, data analysis, r, power bi",machine learning,None,workplace,5,data,Data Analyst,natural
49a1a8db,BBA,2,"cybersecurity, firewall, cryptography, ethical hacking",cloud infrastructure,AWS Security,self-taught,2,security,Cybersecurity Analyst,natural
967f5990,BSc,1,"tableau, machine learning, python",business intelligence,Coursera ML,online-course,2,data,Data Scientist,natural
a371966d,MBA,0,"sql, power bi, jira",product strategy,Google Cloud Professional,bootcamp,2,business,Business Analyst,pivot_t3
e16a4a5b,Diploma,0,"flutter, dart, sql, kotlin, firebase, android",frontend development,None,workplace,1,mobile,Mobile Developer,natural
b8473fd1,MCA,3,"redis, nodejs, java, docker, sql, excel",cloud infrastructure,None,university,3,web,Backend Developer,noise
c894450d,BSc,3,"react native, android, firebase, ios, kubernetes",backend development,Flutter Certified,self-taught,3,mobile,Mobile Developer,noise
f745a08d,Diploma,2,"wireframing, ui/ux, prototyping, figma, javascript",ux research,Meta Front-End Developer,university,3,design,UI/UX Designer,natural
81565893,BBA,5,"user research, adobe xd, ui/ux, html",frontend development,Meta Front-End Developer,workplace,9,design,UI/UX Designer,pivot_t1
774a0411,BTech,2,"networking, azure, aws, docker, ansible",devops,None,workplace,2,cloud,Cloud Engineer,natural
a82e7680,Diploma,8,"ethical hacking, linux, firewall, bash, cybersecurity, user research",cybersecurity,CEH Ethical Hacking,self-taught,9,security,Cybersecurity Analyst,noise
9cefaa68,MCA,1,"numpy, power bi, python, machine learning",business intelligence,None,workplace,3,data,Data Scientist,natural
c31245a2,Diploma,4,"sql, microservices, rest apis, java, docker",backend development,Oracle Java,workplace,6,web,Backend Developer,pivot_t1
7fb7b49b,MCA,1,"pytorch, sql, python, spark",machine learning,None,online-course,1,ml,ML Engineer,natural
6077599b,BTech,1,"kubernetes, aws, terraform, ansible",backend development,AWS DevOps,workplace,2,devops,DevOps Engineer,natural
0eca2863,MBA,7,"sql, excel, python, power bi, statistics, numpy",data engineering,IBM Data Science,self-taught,7,data,Data Scientist,pivot_t1
4a2736e9,MBA,6,"product management, python, excel, okrs, roadmapping",product strategy,None,workplace,7,business,Product Manager,natural
c0028f80,BBA,1,"jira, process mapping, tableau, agile",product strategy,None,university,2,business,Business Analyst,natural
504c7d2a,Diploma,4,"adobe xd, html, sketch, wireframing",frontend development,Interaction Design Foundation,university,5,design,UI/UX Designer,natural
b8149fcf,BBA,1,"power bi, jira, agile, business analysis, requirements gathering",business intelligence,Scrum Master,online-course,2,business,Business Analyst,natural
9fa23848,Diploma,8,"python, cloud computing, ethical hacking, siem, networking, cybersecurity, linux",backend development,CISSP,online-course,8,security,Cybersecurity Analyst,pivot_t1
ce8267ee,BTech,5,"terraform, prometheus, aws, docker, git, ci/cd",backend development,Kubernetes CKA,online-course,4,devops,DevOps Engineer,natural
d68a6878,Diploma,7,"product management, adobe xd, figma, prototyping",product strategy,Interaction Design Foundation,university,4,design,UI/UX Designer,natural
e098e312,MBA,4,"terraform, ci/cd, bash, statistics",cloud infrastructure,AWS DevOps,self-taught,3,devops,DevOps Engineer,noise
775e6e71,Diploma,3,"react native, ios, sql, swift, flutter",mobile development,None,university,2,mobile,Mobile Developer,natural
b108ba43,BCA,3,"nodejs, react, next.js, sql",frontend development,freeCodeCamp,workplace,2,web,Full Stack Developer,noise
cbb54948,BCA,6,"terraform, cloud computing, google cloud, docker, azure, sql",cloud infrastructure,AWS Solutions Architect,self-taught,3,cloud,Cloud Engineer,noise
fa5de2a6,BSc,2,"python, ethical hacking, cryptography, cybersecurity",backend development,CISSP,online-course,5,security,Cybersecurity Analyst,natural
7965a1a6,MBA,1,"excel, business analysis, requirements gathering",growth marketing,Microsoft Power BI,university,3,business,Business Analyst,natural
29c5b8bb,MBA,4,"ansible, ci/cd, terraform, jenkins, sql",cloud infrastructure,None,online-course,4,devops,DevOps Engineer,noise
e7e575d4,MBA,5,"seo, excel, digital marketing, ads, google analytics",growth marketing,HubSpot Marketing,bootcamp,3,marketing,Digital Marketer,natural
f776ccf1,MCA,5,"excel, sql, data analysis, google analytics, pandas",machine learning,Google Data Analytics,online-course,8,data,Data Analyst,pivot_t1
a65ba60d,MCA,2,"python, networking, kubernetes, cloud computing",backend development,None,workplace,3,cloud,Cloud Engineer,natural
3fd0a961,MCA,2,"terraform, aws, google cloud, cloud computing",devops,Azure Fundamentals,online-course,5,cloud,Cloud Engineer,natural
c8bfc266,Diploma,5,"kubernetes, docker, networking, azure, cloud computing",cloud infrastructure,AWS DevOps,self-taught,8,cloud,Cloud Engineer,pivot_t1
84ab2dea,BBA,0,"python, mongodb, rest apis, google analytics",backend development,MongoDB Associate,bootcamp,1,web,Backend Developer,noise
0adf83ba,Diploma,3,"python, excel, sql, rest apis",machine learning,IBM Data Analyst,university,3,data,Data Analyst,noise
41e67b37,BBA,3,"social media, ads, content writing, sql, seo",business intelligence,HubSpot Marketing,online-course,2,marketing,Digital Marketer,natural
335b9556,BTech,2,"docker, mlflow, machine learning, sql, pytorch, adobe xd",devops,TensorFlow Developer,workplace,5,ml,ML Engineer,noise
c9ad987a,BCA,5,"machine learning, power bi, sql, numpy, statistics, python",machine learning,Coursera ML,online-course,8,data,Data Scientist,pivot_t1
0e06107e,MCA,0,"nodejs, html, mongodb, react",devops,AWS Solutions Architect,workplace,1,web,Full Stack Developer,natural
7a3688b2,Diploma,3,"dart, swift, flutter, firebase, git",frontend development,None,university,2,mobile,Mobile Developer,natural
19a7caa3,Diploma,1,"typescript, sass, javascript, nodejs, react",ux research,Meta Front-End Developer,workplace,3,web,Web Developer,natural
e3999cb1,BCA,3,"data analysis, r, tableau, power bi, jira",business intelligence,Google Data Analytics,workplace,5,data,Data Analyst,noise
645fdc6c,MCA,3,"data analysis, statistics, r, sql",data engineering,IBM Data Science,university,5,data,Data Scientist,natural
e70499e1,BCA,4,"docker, kubernetes, networking, aws, google cloud",backend development,AWS DevOps,online-course,3,cloud,Cloud Engineer,pivot_t1
9a67a0b1,BCA,4,"docker, aws, terraform, kubernetes, azure",cloud infrastructure,AWS Solutions Architect,bootcamp,3,cloud,Cloud Engineer,pivot_t1
c1ae4818,BSc,0,"javascript, swift, flutter, dart, business analysis",mobile development,None,online-course,2,mobile,Mobile Developer,noise
b9c3ee93,Diploma,5,"wireframing, design systems, javascript, figma, html",ux research,Google UX Design,university,3,design,UI/UX Designer,natural
ed37e797,BTech,6,"power bi, data analysis, r, sql, business analysis, pandas",business intelligence,Tableau Desktop,online-course,7,data,Data Analyst,pivot_t2
883fa86e,Diploma,3,"android, javascript, rest apis, flutter",mobile development,Coursera PM,bootcamp,3,mobile,Mobile Developer,pivot_t3
b0dceac2,BSc,2,"google analytics, excel, power bi, data analysis",machine learning,None,university,2,data,Data Analyst,natural
d04aaf59,BCA,3,"sql, rest apis, flutter, react native, linux",backend development,Flutter Certified,workplace,2,mobile,Mobile Developer,noise
